Customer_ID,Customer_Type,Nationality,Preferred_Location,Preferred_Property_Type,Budget_AED
CUST-000307,End User,British,Dubai Marina,Villa,7670000.0
CUST-003741,End User,Russian,Jumeirah Village Circle (JVC),Townhouse,1725000.0
CUST-004103,End User,British,Jumeirah Village Circle (JVC),Apartment,1265000.0
CUST-003153,End User,Filipino,Jumeirah Lake Towers (JLT),Apartment,
CUST-002830,End User,French,Dubai Hills Estate,Studio,1480000.0
CUST-000782,Investor,Egyptian,Jumeirah Village Circle (JVC),Studio,1625000.0
CUST-000535,Investor,,Dubai Marina,Studio,1685000.0
CUST-000584,End User,Pakistani,Jumeirah Village Circle (JVC),Studio,
CUST-004144,End User,Indian,Downtown Dubai,Apartment,780000.0
CUST-003797,End User,Pakistani,Arabian Ranches,Villa,1615000.0
CUST-004786,End User,American,Mohammed Bin Rashid City (MBR City),Apartment,1225000.0
CUST-004892,End User,British,Dubai Marina,Villa,3625000.0
CUST-002862,Investor,Filipino,Al Furjan,Villa,5455000.0
CUST-000317,End User,British,Jumeirah Village Circle (JVC),Villa,8900000.0
CUST-002198,Investor,Russian,Mohammed Bin Rashid City (MBR City),Studio,1275000.0
CUST-002565,Investor,Saudi,Business Bay,Townhouse,2480000.0
CUST-004509,Investor,Emirati,Dubai Creek Harbour,Apartment,
CUST-004783,Investor,Filipino,Jumeirah Lake Towers (JLT),Villa,
CUST-001795,Investor,German,Dubai Silicon Oasis,Studio,1045000.0
CUST-004656,Investor,Lebanese,Dubai Creek Harbour,Apartment,1510000.0
CUST-004641,End User,Nigerian,Jumeirah Lake Towers (JLT),Apartment,1595000.0
CUST-000272,End User,Egyptian,Dubai Hills Estate,Apartment,955000.0
CUST-000549,End User,Filipino,Business Bay,Penthouse,2490000.0
CUST-001693,Investor,Chinese,Dubai Marina,Apartment,1635000.0
CUST-003526,End User,French,Dubai Hills Estate,Townhouse,
CUST-003013,Investor,British,Business Bay,Studio,1795000.0
CUST-004794,Investor,Nigerian,Jumeirah Lake Towers (JLT),Apartment,
CUST-002391,Investor,French,Dubai Silicon Oasis,Apartment,795000.0
CUST-003877,End User,Saudi,Dubai South,Villa,4935000.0
CUST-000895,End User,Pakistani,Downtown Dubai,Apartment,1370000.0
CUST-002000,Investor,Indian,Mohammed Bin Rashid City (MBR City),Apartment,1665000.0
CUST-002123,Investor,Saudi,Palm Jumeirah,Townhouse,1875000.0
CUST-004158,Investor,Jordanian,Mohammed Bin Rashid City (MBR City),Penthouse,5755000.0
CUST-001248,End User,Ukrainian,Palm Jumeirah,Villa,4255000.0
CUST-001260,Investor,Canadian,Dubai Marina,Villa,5475000.0
CUST-000810,Investor,Pakistani,Mohammed Bin Rashid City (MBR City),Villa,1805000.0
CUST-001050,End User,British,Jumeirah Village Circle (JVC),Studio,1150000.0
CUST-001879,Investor,Filipino,Al Furjan,Apartment,1180000.0
CUST-002880,Investor,Emirati,Downtown Dubai,Townhouse,2835000.0
CUST-000108,Investor,Pakistani,Jumeirah Village Circle (JVC),Apartment,1785000.0
CUST-000674,Investor,Russian,Downtown Dubai,Townhouse,2200000.0
CUST-004471,End User,Egyptian,Mohammed Bin Rashid City (MBR City),Apartment,1620000.0
CUST-004298,Investor,Russian,Jumeirah Lake Towers (JLT),Apartment,1190000.0
CUST-001533,End User,Emirati,Business Bay,Studio,1445000.0
CUST-001856,End User,Russian,Dubai Marina,Apartment,955000.0
CUST-000212,End User,Saudi,Dubai Hills Estate,Villa,3930000.0
CUST-003148,End User,German,Jumeirah Lake Towers (JLT),Villa,5720000.0
CUST-002257,Investor,Indian,Downtown Dubai,Villa,5880000.0
CUST-002106,End User,Pakistani,Dubai Creek Harbour,Townhouse,2355000.0
CUST-003269,End User,Russian,Mohammed Bin Rashid City (MBR City),Apartment,1615000.0
CUST-004767,Investor,Indian,Dubai Hills Estate,Studio,530000.0
CUST-001974,Investor,Indian,Jumeirah Village Circle (JVC),Apartment,1915000.0
CUST-001502,End User,Chinese,,Apartment,1710000.0
CUST-004183,Investor,,Jumeirah Lake Towers (JLT),Studio,1885000.0
CUST-000647,Investor,British,Arabian Ranches,Apartment,1055000.0
CUST-003634,Investor,Nigerian,Dubai South,Studio,465000.0
CUST-000772,End User,Emirati,Business Bay,Villa,4140000.0
CUST-000704,Investor,,Dubai Creek Harbour,Apartment,1730000.0
CUST-003588,Investor,Russian,Dubai Creek Harbour,Townhouse,2555000.0
CUST-001250,End User,Indian,Jumeirah Lake Towers (JLT),Villa,6200000.0
CUST-002473,End User,Lebanese,Downtown Dubai,Studio,955000.0
CUST-001861,End User,Pakistani,Al Furjan,Penthouse,2895000.0
CUST-000710,Investor,Chinese,Dubai Marina,Villa,5670000.0
CUST-002673,End User,French,Dubai Creek Harbour,Apartment,2415000.0
CUST-001462,Investor,Saudi,Business Bay,Apartment,980000.0
CUST-001485,Investor,British,Damac Hills 2,Apartment,1875000.0
CUST-002546,Investor,Indian,,Townhouse,2745000.0
CUST-000231,End User,Chinese,Dubai Marina,Apartment,1110000.0
CUST-001357,End User,Indian,Palm Jumeirah,Apartment,850000.0
CUST-003012,Investor,British,Al Furjan,Villa,2885000.0
CUST-000852,End User,British,Dubai Marina,Townhouse,2310000.0
CUST-001005,Investor,German,Jumeirah Village Circle (JVC),Villa,8010000.0
CUST-001997,Investor,Russian,Dubai Creek Harbour,Apartment,1635000.0
CUST-001835,Investor,Egyptian,Dubai Creek Harbour,Townhouse,2505000.0
CUST-003974,End User,Russian,Dubai Marina,Apartment,960000.0
CUST-001317,End User,Italian,Dubai Marina,Studio,1530000.0
CUST-003328,Investor,Pakistani,Arabian Ranches,Villa,4685000.0
CUST-001624,Investor,British,Damac Hills 2,Studio,1035000.0
CUST-001481,End User,Chinese,Dubai Silicon Oasis,Apartment,1370000.0
CUST-003834,Investor,Chinese,Al Furjan,Villa,6475000.0
CUST-001279,Investor,,Business Bay,Apartment,1485000.0
CUST-003081,Investor,Nigerian,Palm Jumeirah,Apartment,1010000.0
CUST-001824,Investor,,Mohammed Bin Rashid City (MBR City),Townhouse,3300000.0
CUST-001054,Investor,Russian,Al Furjan,Studio,2275000.0
CUST-004146,Investor,Russian,Al Furjan,Apartment,1530000.0
CUST-000476,Investor,Saudi,Dubai Marina,Apartment,1340000.0
CUST-002283,End User,Emirati,Downtown Dubai,Apartment,1830000.0
CUST-003712,Investor,,Dubai Marina,Villa,4925000.0
CUST-003147,Investor,German,Palm Jumeirah,Apartment,1490000.0
CUST-000336,End User,Indian,Downtown Dubai,Villa,4455000.0
CUST-002618,Investor,Emirati,Dubai Marina,Villa,3470000.0
CUST-003663,End User,Chinese,Downtown Dubai,Townhouse,1855000.0
CUST-000089,Investor,Saudi,Jumeirah Lake Towers (JLT),Apartment,1725000.0
CUST-000875,End User,Emirati,Dubai Marina,Studio,2670000.0
CUST-000544,Investor,Indian,Jumeirah Lake Towers (JLT),Townhouse,2890000.0
CUST-003001,Investor,British,Business Bay,Townhouse,2375000.0
CUST-002761,Investor,Canadian,Dubai Hills Estate,Penthouse,4145000.0
CUST-004980,Investor,Canadian,Jumeirah Village Circle (JVC),Villa,7110000.0
CUST-001881,End User,Iranian,Arabian Ranches,Apartment,565000.0
CUST-004895,End User,British,Jumeirah Lake Towers (JLT),Studio,1485000.0
CUST-000927,End User,,Business Bay,Apartment,1110000.0
CUST-000320,Investor,French,Business Bay,Apartment,400000.0
CUST-000879,Investor,Chinese,Dubai Hills Estate,Apartment,1275000.0
CUST-003995,Investor,German,Dubai Hills Estate,Townhouse,1660000.0
CUST-003247,Investor,Pakistani,Jumeirah Lake Towers (JLT),Townhouse,1960000.0
CUST-003079,End User,Emirati,Damac Hills 2,Townhouse,2910000.0
CUST-003762,Investor,British,Dubai Marina,Apartment,1610000.0
CUST-004611,Investor,Chinese,Dubai Silicon Oasis,Apartment,1210000.0
CUST-004235,End User,Indian,Dubai South,Apartment,2790000.0
CUST-004260,End User,Chinese,Mohammed Bin Rashid City (MBR City),Apartment,1250000.0
CUST-001619,End User,French,Dubai Marina,Townhouse,1725000.0
CUST-003727,End User,Saudi,Al Furjan,Apartment,1210000.0
CUST-004850,End User,Pakistani,Dubai Marina,Apartment,1040000.0
CUST-001046,End User,Egyptian,Dubai Silicon Oasis,Townhouse,3025000.0
CUST-001751,End User,Indian,Business Bay,Villa,5395000.0
CUST-003879,End User,British,Jumeirah Village Circle (JVC),Studio,2105000.0
CUST-003918,End User,Iranian,Dubai Hills Estate,Apartment,840000.0
CUST-001044,End User,Italian,,Apartment,2480000.0
CUST-003011,End User,French,Business Bay,Studio,1125000.0
CUST-003291,End User,Indian,Downtown Dubai,Apartment,1555000.0
CUST-002065,Investor,Russian,Business Bay,Villa,7590000.0
CUST-002965,Investor,Russian,Jumeirah Lake Towers (JLT),Townhouse,3045000.0
CUST-000642,Investor,Chinese,Dubai Hills Estate,Studio,1870000.0
CUST-000138,Investor,Saudi,Dubai South,Penthouse,6385000.0
CUST-000881,Investor,Russian,Damac Hills 2,Studio,1550000.0
CUST-001977,End User,French,Damac Hills 2,Apartment,1375000.0
CUST-001582,End User,Ukrainian,Jumeirah Lake Towers (JLT),Apartment,
CUST-001098,End User,Pakistani,Business Bay,Apartment,1685000.0
CUST-004674,Investor,Saudi,Dubai Creek Harbour,Apartment,1830000.0
CUST-001393,Investor,Indian,Dubai Marina,Studio,1140000.0
CUST-002084,End User,Emirati,Palm Jumeirah,Apartment,1645000.0
CUST-001267,Investor,Jordanian,Dubai Marina,Apartment,1540000.0
CUST-004232,End User,Lebanese,Dubai South,Townhouse,2585000.0
CUST-002575,End User,British,Jumeirah Village Circle (JVC),Villa,3785000.0
CUST-002136,Investor,Canadian,Business Bay,Apartment,1870000.0
CUST-001504,Investor,Canadian,Dubai Marina,Apartment,1630000.0
CUST-003368,Investor,German,Dubai Creek Harbour,Apartment,1640000.0
CUST-003730,Investor,,Arabian Ranches,Apartment,1640000.0
CUST-000149,Investor,Chinese,Jumeirah Lake Towers (JLT),Apartment,1170000.0
CUST-000304,Investor,Chinese,Arabian Ranches,Studio,2015000.0
CUST-001925,End User,Pakistani,Jumeirah Village Circle (JVC),Apartment,945000.0
CUST-004771,Investor,French,Downtown Dubai,Townhouse,3260000.0
CUST-002638,End User,Saudi,Dubai Hills Estate,Apartment,1405000.0
CUST-001905,End User,German,Downtown Dubai,Apartment,675000.0
CUST-004665,Investor,Saudi,Dubai Marina,Townhouse,2450000.0
CUST-004295,Investor,Russian,,Studio,1975000.0
CUST-003843,End User,Pakistani,Downtown Dubai,Apartment,1945000.0
CUST-004438,End User,Filipino,Business Bay,Apartment,2070000.0
CUST-001769,End User,Indian,Palm Jumeirah,Studio,1990000.0
CUST-002876,End User,Nigerian,Dubai Marina,Studio,400000.0
CUST-002241,Investor,British,Dubai Silicon Oasis,Townhouse,1625000.0
CUST-004982,End User,American,Arabian Ranches,Apartment,870000.0
CUST-000484,Investor,Iranian,Al Furjan,Studio,1800000.0
CUST-001281,Investor,Chinese,Business Bay,Studio,1435000.0
CUST-003681,Investor,American,Dubai Hills Estate,Studio,1600000.0
CUST-000792,Investor,Indian,Arabian Ranches,Studio,465000.0
CUST-001202,Investor,Pakistani,Dubai Hills Estate,Townhouse,1460000.0
CUST-003913,End User,Indian,Jumeirah Village Circle (JVC),Townhouse,2995000.0
CUST-002363,Investor,British,Mohammed Bin Rashid City (MBR City),Apartment,1645000.0
CUST-003070,End User,Indian,Palm Jumeirah,Studio,1195000.0
CUST-003430,End User,Indian,Jumeirah Village Circle (JVC),Townhouse,2840000.0
CUST-004948,End User,Chinese,Al Furjan,Apartment,1565000.0
CUST-004838,Investor,Pakistani,Business Bay,Apartment,1640000.0
CUST-002592,End User,German,Dubai Hills Estate,Villa,3090000.0
CUST-002711,Investor,French,Dubai Hills Estate,Apartment,1075000.0
CUST-001530,Investor,,Arabian Ranches,Penthouse,5550000.0
CUST-002810,End User,Egyptian,Business Bay,Studio,1885000.0
CUST-000686,End User,French,Al Furjan,Apartment,900000.0
CUST-001552,Investor,American,Mohammed Bin Rashid City (MBR City),Townhouse,3315000.0
CUST-004256,Investor,Saudi,Palm Jumeirah,Studio,1735000.0
CUST-003872,Investor,Indian,Business Bay,Penthouse,5865000.0
CUST-000561,End User,Chinese,Mohammed Bin Rashid City (MBR City),Studio,1565000.0
CUST-002251,End User,Emirati,Dubai Hills Estate,Townhouse,1715000.0
CUST-004682,Investor,Italian,Dubai Silicon Oasis,Villa,8265000.0
CUST-003501,Investor,Nigerian,Palm Jumeirah,Apartment,990000.0
CUST-002690,End User,French,Jumeirah Village Circle (JVC),Apartment,1340000.0
CUST-004209,Investor,French,Downtown Dubai,Villa,6315000.0
CUST-004871,Investor,American,Dubai Marina,Apartment,1980000.0
CUST-003380,Investor,Indian,Jumeirah Village Circle (JVC),Studio,1415000.0
CUST-003194,End User,Egyptian,Dubai Hills Estate,Apartment,1485000.0
CUST-001447,End User,Indian,Downtown Dubai,Apartment,695000.0
CUST-001953,Investor,Russian,Downtown Dubai,Apartment,1750000.0
CUST-000923,Investor,South African,Downtown Dubai,Apartment,740000.0
CUST-001625,End User,Chinese,Arabian Ranches,Apartment,1955000.0
CUST-000311,Investor,Chinese,Jumeirah Village Circle (JVC),Penthouse,4380000.0
CUST-001320,Investor,Emirati,Jumeirah Lake Towers (JLT),Townhouse,2470000.0
CUST-003532,End User,Indian,Al Furjan,Apartment,1090000.0
CUST-001664,Investor,British,Business Bay,Studio,1665000.0
CUST-000816,End User,French,Dubai Creek Harbour,Apartment,2040000.0
CUST-004539,Investor,Indian,Jumeirah Lake Towers (JLT),Apartment,1905000.0
CUST-002267,Investor,Saudi,Dubai Creek Harbour,Apartment,1520000.0
CUST-001474,Investor,Indian,Dubai South,Penthouse,6345000.0
CUST-001774,Investor,French,Jumeirah Village Circle (JVC),Apartment,1845000.0
CUST-004624,Investor,Filipino,Jumeirah Lake Towers (JLT),Apartment,
CUST-001094,Investor,Chinese,Jumeirah Lake Towers (JLT),Apartment,1350000.0
CUST-004177,End User,Chinese,Jumeirah Village Circle (JVC),Studio,2410000.0
CUST-001951,End User,American,Al Furjan,Townhouse,3455000.0
CUST-003885,End User,French,Mohammed Bin Rashid City (MBR City),Villa,5700000.0
CUST-004523,End User,Pakistani,Downtown Dubai,Apartment,1575000.0
CUST-004681,Investor,British,Palm Jumeirah,Apartment,470000.0
CUST-002801,Investor,Indian,Business Bay,Townhouse,3135000.0
CUST-001240,Investor,German,Dubai Hills Estate,Studio,825000.0
CUST-000330,Investor,Chinese,Dubai Marina,Penthouse,7950000.0
CUST-003103,End User,,Damac Hills 2,Apartment,1015000.0
CUST-000243,End User,British,Palm Jumeirah,Apartment,1480000.0
CUST-004690,End User,Russian,Damac Hills 2,Apartment,1445000.0
CUST-002258,Investor,Canadian,Dubai Hills Estate,Apartment,650000.0
CUST-002819,End User,Egyptian,Dubai Creek Harbour,Apartment,580000.0
CUST-003825,End User,Egyptian,Downtown Dubai,Apartment,830000.0
CUST-000754,End User,Pakistani,Dubai Hills Estate,Townhouse,2035000.0
CUST-001564,Investor,Chinese,Dubai South,Apartment,1900000.0
CUST-001935,Investor,Egyptian,Dubai Hills Estate,Studio,1835000.0
CUST-004799,End User,Emirati,Jumeirah Village Circle (JVC),Penthouse,4995000.0
CUST-003494,Investor,Indian,Palm Jumeirah,Apartment,940000.0
CUST-003023,Investor,British,Palm Jumeirah,Studio,2190000.0
CUST-002649,End User,Chinese,Dubai Marina,Apartment,1180000.0
CUST-001857,Investor,Pakistani,Dubai Hills Estate,Villa,6960000.0
CUST-003564,End User,Russian,Dubai Marina,Apartment,1370000.0
CUST-001965,Investor,Pakistani,Al Furjan,Apartment,1605000.0
CUST-001014,Investor,German,Jumeirah Lake Towers (JLT),Townhouse,3250000.0
CUST-001428,Investor,Lebanese,Dubai Hills Estate,Apartment,840000.0
CUST-003323,End User,Emirati,Dubai Hills Estate,Apartment,1480000.0
CUST-001296,Investor,Nigerian,Business Bay,Townhouse,2960000.0
CUST-000467,Investor,Nigerian,Jumeirah Lake Towers (JLT),Apartment,1365000.0
CUST-004029,Investor,British,Al Furjan,Apartment,
CUST-000175,Investor,American,Dubai Creek Harbour,Studio,1450000.0
CUST-000278,End User,Pakistani,Dubai Marina,Townhouse,2510000.0
CUST-001070,End User,French,,Apartment,960000.0
CUST-001549,End User,Russian,Dubai Marina,Villa,6990000.0
CUST-001025,End User,Indian,Damac Hills 2,Apartment,1240000.0
CUST-002835,End User,Emirati,Mohammed Bin Rashid City (MBR City),Villa,2355000.0
CUST-001467,Investor,Iranian,Al Furjan,Townhouse,2535000.0
CUST-001714,Investor,Emirati,Business Bay,Apartment,670000.0
CUST-003425,Investor,Pakistani,,Apartment,1220000.0
CUST-002612,End User,Ukrainian,Business Bay,Apartment,705000.0
CUST-000389,Investor,Canadian,,Townhouse,1820000.0
CUST-002071,End User,British,Business Bay,Villa,1830000.0
CUST-003971,Investor,Jordanian,Dubai South,Studio,1040000.0
CUST-003496,Investor,Indian,Dubai Silicon Oasis,Townhouse,3635000.0
CUST-002822,End User,Emirati,Jumeirah Village Circle (JVC),Apartment,1785000.0
CUST-001425,End User,Indian,Downtown Dubai,Studio,1495000.0
CUST-003543,Investor,Indian,Dubai Hills Estate,Villa,5065000.0
CUST-004909,End User,Emirati,Dubai South,Villa,5900000.0
CUST-003575,Investor,Pakistani,Business Bay,Apartment,1565000.0
CUST-000051,Investor,Saudi,Damac Hills 2,Villa,4420000.0
CUST-001888,Investor,Chinese,Dubai Hills Estate,Villa,4135000.0
CUST-003696,End User,Emirati,Business Bay,Villa,5045000.0
CUST-004230,End User,French,Business Bay,Apartment,1185000.0
CUST-000483,Investor,Indian,Arabian Ranches,Apartment,2010000.0
CUST-003394,End User,German,Dubai Marina,Apartment,1165000.0
CUST-002252,End User,Italian,Jumeirah Village Circle (JVC),Apartment,840000.0
CUST-004163,Investor,British,Dubai Creek Harbour,Apartment,2010000.0
CUST-002314,End User,Canadian,Palm Jumeirah,Studio,1100000.0
CUST-002850,Investor,Egyptian,Dubai Marina,Townhouse,2630000.0
CUST-003104,Investor,Ukrainian,Al Furjan,Apartment,1830000.0
CUST-004128,Investor,Emirati,Damac Hills 2,Townhouse,1575000.0
CUST-003868,End User,Indian,Jumeirah Lake Towers (JLT),Townhouse,2720000.0
CUST-002466,End User,Emirati,Jumeirah Lake Towers (JLT),Apartment,800000.0
CUST-002930,Investor,Russian,Mohammed Bin Rashid City (MBR City),Townhouse,2165000.0
CUST-004107,Investor,German,Jumeirah Village Circle (JVC),Penthouse,4100000.0
CUST-000065,Investor,Indian,Damac Hills 2,Townhouse,2135000.0
CUST-004898,Investor,Saudi,Jumeirah Lake Towers (JLT),Apartment,1620000.0
CUST-000777,End User,Indian,Al Furjan,Townhouse,3180000.0
CUST-004174,Investor,Emirati,Jumeirah Lake Towers (JLT),Villa,3465000.0
CUST-002735,End User,Indian,Dubai Silicon Oasis,Apartment,625000.0
CUST-002581,End User,Russian,Jumeirah Village Circle (JVC),Villa,3245000.0
CUST-003484,End User,British,Jumeirah Lake Towers (JLT),Studio,1360000.0
CUST-004886,Investor,German,Dubai Hills Estate,Studio,1080000.0
CUST-002345,Investor,Russian,Business Bay,Townhouse,2510000.0
CUST-002816,Investor,Chinese,Jumeirah Lake Towers (JLT),Studio,1545000.0
CUST-004709,End User,Egyptian,Dubai Marina,Studio,1305000.0
CUST-004027,Investor,Indian,Jumeirah Village Circle (JVC),Apartment,400000.0
CUST-000725,Investor,Emirati,Arabian Ranches,Studio,1810000.0
CUST-004908,End User,British,Jumeirah Village Circle (JVC),Studio,1540000.0
CUST-004574,End User,Russian,,Villa,5770000.0
CUST-004961,End User,South African,Dubai Hills Estate,Townhouse,3125000.0
CUST-004879,Investor,Chinese,Palm Jumeirah,Villa,3835000.0
CUST-001736,End User,Pakistani,Al Furjan,Villa,6615000.0
CUST-003125,End User,Nigerian,Dubai Hills Estate,Apartment,995000.0
CUST-000274,Investor,Chinese,Dubai Creek Harbour,Villa,7325000.0
CUST-002945,Investor,Indian,Al Furjan,Apartment,940000.0
CUST-004777,End User,Italian,Palm Jumeirah,Townhouse,2555000.0
CUST-004568,End User,Russian,Dubai Hills Estate,Apartment,
CUST-001453,End User,Russian,Downtown Dubai,Penthouse,7660000.0
CUST-002716,End User,Saudi,Palm Jumeirah,Apartment,2375000.0
CUST-004246,Investor,Iranian,Jumeirah Village Circle (JVC),Townhouse,2505000.0
CUST-002693,Investor,Indian,Jumeirah Lake Towers (JLT),Apartment,1435000.0
CUST-002768,Investor,British,Dubai Marina,Studio,1335000.0
CUST-000219,End User,South African,Jumeirah Lake Towers (JLT),Villa,4255000.0
CUST-000240,Investor,Jordanian,Arabian Ranches,Townhouse,2720000.0
CUST-001132,Investor,Russian,Business Bay,Studio,1130000.0
CUST-004749,End User,British,Jumeirah Lake Towers (JLT),Apartment,1530000.0
CUST-003265,Investor,Indian,Jumeirah Village Circle (JVC),Townhouse,2555000.0
CUST-002240,End User,Pakistani,Al Furjan,Townhouse,2265000.0
CUST-001384,End User,Chinese,Palm Jumeirah,Apartment,1410000.0
CUST-003075,Investor,Indian,Damac Hills 2,Townhouse,2030000.0
CUST-001358,End User,Indian,Dubai Marina,Townhouse,2470000.0
CUST-002631,Investor,Indian,Dubai Marina,Villa,3500000.0
CUST-002833,End User,French,Dubai Marina,Apartment,1410000.0
