Lead_ID,Lead_Date,Marketing_Channel,Campaign_Name,Marketing_Cost_AED,Customer_ID,Property_ID,Agent_ID,Lead_Status,Qualification_Date,Site_Visit_Date,Negotiation_Date,Booking_Date,Lost_Reason
LEAD-001266,2024-08-07,Instagram,IG_Carousel_PaymentPlan,25.36,CUST-001266,PROP-00466,AGT-0040,Lost,,,,,Found cheaper unit elsewhere
LEAD-004439,2025-10-03,Instagram,IG_Reels_OffPlan_Q1,107.18,CUST-004439,PROP-00384,AGT-0030,Lost,2025-10-07,2025-10-11,,,Visa / relocation fell through
LEAD-002598,2026-02-14,Google Ads,GAds_Retargeting_OffPlan,275.33,CUST-002598,PROP-00091,AGT-0002,Lost,,,,,Found cheaper unit elsewhere
LEAD-001411,2025-09-16,Google Ads,GAds_Display_InvestorDeals,229.89,CUST-001411,PROP-00307,AGT-0024,Lost,2025-09-27,2025-10-07,2025-10-19,2025-10-31,Budget mismatch
LEAD-001215,2024-04-25,Website,Website_Organic_Blog,83.91,CUST-001215,PROP-00584,,Lost,,,,,Visa / relocation fell through
LEAD-000967,2025-06-06,LinkedIn,LinkedIn_InMail_HNWI,188.54,CUST-000967,PROP-00530,AGT-0018,Lost,,,,,Found cheaper unit elsewhere
LEAD-001231,2025-05-20,Instagram,IG_Carousel_PaymentPlan,134.47,CUST-001231,PROP-00274,,Lost,,,,,Visa / relocation fell through
LEAD-000606,2026-01-11,Google Ads,GAds_Retargeting_OffPlan,97.07,CUST-000606,PROP-00221,AGT-0028,Lost,,,,,Chose competitor project
LEAD-000105,2024-11-27,Instagram,IG_Reels_OffPlan_Q1,178.31,CUST-000105,PROP-00152,AGT-0043,Lost,,,,,Postponed decision
LEAD-000646,2026-02-07,Google Ads,GAds_Display_InvestorDeals,162.06,CUST-000646,PROP-00182,AGT-0038,Lost,,,,,Visa / relocation fell through
LEAD-004591,2026-06-23,Google Ads,GAds_Display_InvestorDeals,100.65,CUST-004591,PROP-00430,AGT-0039,Lost,,,,,Not responsive / went cold
LEAD-003089,2024-05-31,Bayut,Bayut_Featured_Listing,143.95,CUST-003089,PROP-00290,AGT-0012,Lost,,,,,Budget mismatch
LEAD-001020,2024-07-22,Referral,Referral_ExistingClient,36.6,CUST-001020,PROP-00291,AGT-0031,Lost,2024-07-27,2024-08-09,2024-08-14,,Not responsive / went cold
LEAD-000092,2026-01-17,Bayut,Bayut_Featured_Listing,339.23,CUST-000092,PROP-00068,AGT-0025,Lost,,,,,Visa / relocation fell through
LEAD-002871,2024-11-27,Google Ads,GAds_Search_Apartments_Dubai,93.75,CUST-002871,PROP-00167,AGT-0008,Lost,,,,,Visa / relocation fell through
LEAD-000909,2024-08-01,Instagram,IG_Story_LuxuryLiving,87.78,CUST-000909,PROP-00283,AGT-0045,Lost,2024-08-09,2024-08-14,,,Financing / mortgage rejected
LEAD-002151,2026-01-13,Google Ads,GAds_Search_Apartments_Dubai,148.54,CUST-002151,PROP-00574,AGT-0009,Sold,2026-01-22,2026-02-04,2026-02-15,2026-03-05,
LEAD-000239,2025-02-06,LinkedIn,LinkedIn_InMail_HNWI,167.5,CUST-000239,PROP-00110,AGT-0031,Lost,,,,,Financing / mortgage rejected
LEAD-003141,2025-05-06,Website,Website_Landing_NewLaunch,54.1,CUST-003141,PROP-00076,AGT-0012,Lost,,,,,Visa / relocation fell through
LEAD-000943,2024-06-15,LinkedIn,LinkedIn_EventPromo,471.28,CUST-000943,PROP-00231,AGT-0015,Lost,2024-06-27,2024-06-30,,,Visa / relocation fell through
LEAD-001271,2025-06-29,Bayut,Bayut_Featured_Listing,170.93,CUST-001271,PROP-00469,AGT-0043,Lost,,,,,Budget mismatch
LEAD-000939,2025-12-30,Referral,Referral_ExistingClient,40.53,CUST-000939,PROP-00254,AGT-0006,Lost,2026-01-10,2026-01-23,,,Found cheaper unit elsewhere
LEAD-003230,2024-03-14,Bayut,Bayut_Premium_Placement,395.04,CUST-003230,PROP-00184,AGT-0032,Lost,,,,,Postponed decision
LEAD-003552,2024-01-13,Website,Website_Newsletter_Signup,43.54,CUST-003552,PROP-00199,AGT-0008,Lost,,,,,Not responsive / went cold
LEAD-001863,2025-05-10,Google Ads,GAds_Search_Apartments_Dubai,200.03,CUST-001863,PROP-00563,AGT-0004,Lost,,,,,Financing / mortgage rejected
LEAD-001670,2025-01-29,Website,Website_Newsletter_Signup,63.23,CUST-001670,PROP-00507,AGT-0004,Sold,2025-02-03,2025-02-16,2025-02-27,2025-03-11,
LEAD-000006,2026-02-11,Google Ads,GAds_Display_InvestorDeals,251.49,CUST-000006,PROP-00179,AGT-0034,Lost,,,,,Visa / relocation fell through
LEAD-004344,2024-06-18,Instagram,IG_Influencer_Push,92.67,CUST-004344,PROP-00571,AGT-0039,Lost,,,,,Financing / mortgage rejected
LEAD-003944,2025-03-31,Bayut,Bayut_Premium_Placement,302.0,CUST-003944,PROP-00042,AGT-0018,Lost,,,,,Budget mismatch
LEAD-003014,2024-02-04,Website,Website_Landing_NewLaunch,22.41,CUST-003014,PROP-00552,AGT-0042,Lost,,,,,Not responsive / went cold
LEAD-000019,2025-03-06,Google Ads,GAds_Retargeting_OffPlan,213.68,CUST-000019,PROP-00230,AGT-0020,Lost,2025-03-18,,,,Visa / relocation fell through
LEAD-001971,2025-04-16,Bayut,Bayut_HotDeal_Banner,170.95,CUST-001971,PROP-00300,AGT-0016,Sold,2025-04-22,2025-04-26,2025-05-04,2025-05-14,
LEAD-002710,2025-08-04,Google Ads,GAds_Retargeting_OffPlan,311.43,CUST-002710,PROP-00365,AGT-0038,Sold,2025-08-08,2025-08-19,2025-08-25,2025-09-01,
LEAD-002233,2025-02-02,Referral,Referral_AgentNetwork,40.18,CUST-002233,PROP-00377,AGT-0033,Lost,2025-02-12,,,,Unit sold out before decision
LEAD-000812,2026-02-25,Bayut,Bayut_Premium_Placement,223.03,CUST-000812,PROP-00063,AGT-0017,Lost,,,,,Found cheaper unit elsewhere
LEAD-001301,2024-08-02,Instagram,IG_Reels_OffPlan_Q1,158.83,CUST-001301,PROP-00507,AGT-0013,Lost,,,,,Not responsive / went cold
LEAD-004912,2024-06-27,Google Ads,GAds_Search_Apartments_Dubai,269.64,CUST-004912,PROP-00444,AGT-0042,Lost,,,,,Found cheaper unit elsewhere
LEAD-000261,2025-12-27,Google Ads,GAds_Search_VillasForSale,250.47,CUST-000261,PROP-00533,AGT-0012,Lost,,,,,Budget mismatch
LEAD-001805,2024-04-04,Google Ads,GAds_Search_Apartments_Dubai,319.46,CUST-001805,PROP-00151,AGT-0010,Lost,,,,,Found cheaper unit elsewhere
LEAD-001571,2024-12-25,Instagram,IG_Story_LuxuryLiving,27.56,CUST-001571,PROP-00108,AGT-0011,Lost,,,,,Financing / mortgage rejected
LEAD-004281,2025-12-21,Instagram,IG_Story_LuxuryLiving,121.59,CUST-004281,PROP-00165,AGT-0032,Lost,,,,,Unit sold out before decision
LEAD-002455,2025-03-12,Instagram,IG_Carousel_PaymentPlan,47.17,CUST-002455,PROP-00135,AGT-0024,Lost,,,,,Unit sold out before decision
LEAD-001744,2024-09-24,Bayut,Bayut_HotDeal_Banner,361.58,CUST-001744,PROP-00351,AGT-0025,Sold,2024-10-03,2024-10-07,2024-10-10,2024-10-28,
LEAD-001631,2024-12-27,Google Ads,GAds_Retargeting_OffPlan,190.69,CUST-001631,PROP-00295,AGT-0045,Lost,,,,,Postponed decision
LEAD-001717,2024-05-11,Website,Website_Landing_NewLaunch,52.67,CUST-001717,PROP-00273,AGT-0015,Lost,,,,,Found cheaper unit elsewhere
LEAD-000521,2024-05-08,Instagram,IG_Influencer_Push,98.91,CUST-000521,PROP-00436,AGT-0044,Lost,,,,,Found cheaper unit elsewhere
LEAD-003938,2025-09-01,Instagram,IG_Carousel_PaymentPlan,47.51,CUST-003938,PROP-00119,,Lost,,,,,Chose competitor project
LEAD-003483,2024-12-16,Website,Website_Newsletter_Signup,10.58,CUST-003483,PROP-00464,AGT-0038,Lost,,,,,Budget mismatch
LEAD-001659,2024-09-01,Bayut,Bayut_HotDeal_Banner,213.58,CUST-001659,PROP-00301,AGT-0015,Lost,,,,,Postponed decision
LEAD-003473,2024-02-20,Google Ads,GAds_Search_VillasForSale,217.65,CUST-003473,PROP-00502,AGT-0020,Lost,2024-03-03,2024-03-15,,,Financing / mortgage rejected
LEAD-002476,2025-05-07,Instagram,IG_Story_LuxuryLiving,58.31,CUST-002476,PROP-00307,AGT-0033,Lost,,,,,Visa / relocation fell through
LEAD-003949,2024-12-11,Referral,Referral_PartnerBroker,47.66,CUST-003949,PROP-00537,AGT-0022,Sold,2024-12-25,2025-01-03,2025-01-06,2025-01-19,
LEAD-003935,2025-07-11,Website,Website_Newsletter_Signup,72.19,CUST-003935,PROP-00313,AGT-0022,Lost,2025-07-17,2025-07-27,,,Unit sold out before decision
LEAD-003646,2025-02-05,LinkedIn,LinkedIn_Sponsored_InvestorContent,356.45,CUST-003646,PROP-00434,AGT-0014,Lost,,,,,Visa / relocation fell through
LEAD-000764,2025-10-07,LinkedIn,LinkedIn_EventPromo,207.21,CUST-000764,PROP-00598,AGT-0027,Sold,2025-10-13,2025-10-19,2025-10-22,2025-10-29,
LEAD-004704,2024-05-14,Instagram,IG_Reels_OffPlan_Q1,129.1,CUST-004704,PROP-00176,AGT-0020,Lost,,,,,Found cheaper unit elsewhere
LEAD-004327,2025-04-22,Instagram,IG_Story_LuxuryLiving,163.12,CUST-004327,PROP-00031,AGT-0034,Lost,,,,,Not responsive / went cold
LEAD-004428,2025-08-01,Instagram,IG_Influencer_Push,60.26,CUST-004428,PROP-00123,AGT-0014,Lost,,,,,Postponed decision
LEAD-001092,2025-11-09,Google Ads,GAds_Search_VillasForSale,275.97,CUST-001092,PROP-00048,AGT-0008,Lost,2025-11-18,2025-11-25,2025-11-30,,Found cheaper unit elsewhere
LEAD-003609,2026-06-03,Instagram,IG_Carousel_PaymentPlan,71.17,CUST-003609,PROP-00266,AGT-0028,Lost,,,,,Financing / mortgage rejected
LEAD-001102,2024-05-25,Website,Website_Organic_Blog,83.56,CUST-001102,PROP-00153,AGT-0020,Lost,,,,,Budget mismatch
LEAD-004558,2024-08-19,Referral,Referral_PartnerBroker,4.41,CUST-004558,PROP-00548,AGT-0035,Lost,,,,,Budget mismatch
LEAD-000959,2025-05-20,Bayut,Bayut_Premium_Placement,88.51,CUST-000959,PROP-00050,AGT-0012,Lost,2025-05-29,,,,Unit sold out before decision
LEAD-000560,2025-04-29,Bayut,Bayut_HotDeal_Banner,355.7,CUST-000560,PROP-00051,AGT-0040,Lost,,,,,Found cheaper unit elsewhere
LEAD-001520,2026-01-23,Instagram,IG_Story_LuxuryLiving,149.34,CUST-001520,PROP-00049,AGT-0019,Lost,2026-01-28,,,,Chose competitor project
LEAD-004910,2024-02-12,Google Ads,GAds_Search_VillasForSale,229.09,CUST-004910,PROP-00421,AGT-0026,Lost,2024-02-17,,,,Postponed decision
LEAD-002485,2026-06-13,Website,Website_Landing_NewLaunch,19.5,CUST-002485,PROP-00236,AGT-0013,Site Visit,2026-06-24,2026-06-29,,,
LEAD-000367,2024-08-17,Instagram,IG_Carousel_PaymentPlan,30.66,CUST-000367,PROP-00304,AGT-0006,Lost,,,,,Unit sold out before decision
LEAD-003902,2024-07-02,Bayut,Bayut_Featured_Listing,116.95,CUST-003902,PROP-00549,AGT-0028,Lost,2024-07-08,2024-07-13,2024-07-18,2024-07-27,Visa / relocation fell through
LEAD-001949,2024-10-29,Bayut,Bayut_HotDeal_Banner,220.83,CUST-001949,PROP-00418,AGT-0043,Sold,2024-11-05,2024-11-18,2024-11-29,2024-12-04,
LEAD-004166,2024-06-30,Instagram,IG_Story_LuxuryLiving,64.15,CUST-004166,PROP-00581,AGT-0026,Lost,,,,,Financing / mortgage rejected
LEAD-001573,2025-06-15,Referral,Referral_PartnerBroker,45.98,CUST-001573,PROP-00331,AGT-0040,Lost,,,,,Financing / mortgage rejected
LEAD-000809,2026-05-26,Instagram,IG_Story_LuxuryLiving,115.72,CUST-000809,PROP-00463,AGT-0025,Lost,,,,,Found cheaper unit elsewhere
LEAD-003233,2025-10-12,Instagram,IG_Carousel_PaymentPlan,64.03,CUST-003233,PROP-00493,AGT-0004,Lost,2025-10-24,2025-10-28,2025-10-31,,Financing / mortgage rejected
LEAD-003947,2024-07-14,Instagram,IG_Story_LuxuryLiving,54.8,CUST-003947,PROP-00285,AGT-0001,Lost,,,,,Not responsive / went cold
LEAD-000012,2024-09-22,Instagram,IG_Influencer_Push,155.17,CUST-000012,PROP-00237,AGT-0032,Sold,2024-09-28,2024-10-11,2024-10-21,2024-11-10,
LEAD-002026,2024-03-24,Google Ads,GAds_Search_VillasForSale,89.27,CUST-002026,PROP-00106,AGT-0041,Lost,,,,,Budget mismatch
LEAD-000177,2024-10-15,Website,Website_Newsletter_Signup,37.57,CUST-000177,PROP-00525,AGT-0038,Lost,,,,,Budget mismatch
LEAD-002489,2026-04-12,Bayut,Bayut_HotDeal_Banner,443.58,CUST-002489,PROP-00384,AGT-0021,Lost,2026-04-18,2026-04-21,,,Visa / relocation fell through
LEAD-003887,2025-03-14,Google Ads,GAds_Search_Apartments_Dubai,330.56,CUST-003887,PROP-00566,AGT-0008,Lost,,,,,Visa / relocation fell through
LEAD-002570,2025-01-10,Instagram,IG_Story_LuxuryLiving,48.75,CUST-002570,PROP-00511,AGT-0021,Lost,,,,,Visa / relocation fell through
LEAD-003521,2025-07-19,Instagram,IG_Story_LuxuryLiving,107.82,CUST-003521,PROP-00503,AGT-0002,Lost,2025-07-27,2025-08-08,,,Financing / mortgage rejected
LEAD-003761,2025-08-15,Instagram,IG_Influencer_Push,103.82,CUST-003761,PROP-00065,AGT-0041,Lost,,,,,Found cheaper unit elsewhere
LEAD-003283,2025-12-23,Referral,Referral_PartnerBroker,29.31,CUST-003283,PROP-00593,AGT-0015,Sold,2026-01-06,2026-01-11,2026-01-22,2026-02-08,
LEAD-001665,2024-04-01,LinkedIn,LinkedIn_InMail_HNWI,498.29,CUST-001665,PROP-00138,AGT-0028,Sold,2024-04-04,2024-04-07,2024-04-18,2024-05-02,
LEAD-002192,2025-05-04,Referral,Referral_PartnerBroker,13.19,CUST-002192,PROP-00241,AGT-0045,Lost,,,,,Financing / mortgage rejected
LEAD-004994,2025-11-17,Bayut,Bayut_Premium_Placement,174.8,CUST-004994,PROP-00413,AGT-0017,Lost,2025-11-24,2025-12-01,,,Visa / relocation fell through
LEAD-003371,2025-05-13,LinkedIn,LinkedIn_InMail_HNWI,135.49,CUST-003371,PROP-00122,AGT-0008,Lost,,,,,Found cheaper unit elsewhere
LEAD-002661,2024-01-25,Bayut,Bayut_HotDeal_Banner,205.74,CUST-002661,PROP-00579,AGT-0001,Lost,,,,,Budget mismatch
LEAD-004253,2024-11-26,Bayut,Bayut_Premium_Placement,230.46,CUST-004253,PROP-00243,AGT-0017,Lost,,,,,Unit sold out before decision
LEAD-003579,2024-08-20,LinkedIn,LinkedIn_InMail_HNWI,354.15,CUST-003579,PROP-00351,AGT-0036,Lost,2024-09-01,,,,Not responsive / went cold
LEAD-002047,2026-05-12,Google Ads,GAds_Search_Apartments_Dubai,218.22,CUST-002047,PROP-00448,AGT-0018,Lost,2026-05-19,2026-05-27,,,Found cheaper unit elsewhere
LEAD-002625,2026-03-16,Bayut,Bayut_Featured_Listing,192.99,CUST-002625,PROP-00042,AGT-0031,Lost,2026-03-24,2026-04-04,,,Unit sold out before decision
LEAD-003411,2026-05-05,Instagram,IG_Reels_OffPlan_Q1,172.15,CUST-003411,PROP-00237,AGT-0032,Lost,,,,,Chose competitor project
LEAD-001186,2025-10-31,Website,Website_Organic_Blog,67.41,CUST-001186,PROP-00031,AGT-0042,Lost,2025-11-10,2025-11-13,,,Chose competitor project
LEAD-001007,2024-09-24,Bayut,Bayut_Featured_Listing,242.73,CUST-001007,PROP-00024,AGT-0038,Sold,2024-10-05,2024-10-14,2024-10-21,2024-11-10,
LEAD-003570,2024-08-15,Google Ads,GAds_Search_VillasForSale,175.33,CUST-003570,PROP-00055,AGT-0012,Lost,,,,,Not responsive / went cold
LEAD-003738,2024-10-16,LinkedIn,LinkedIn_Sponsored_InvestorContent,319.71,CUST-003738,PROP-00166,AGT-0032,Lost,,,,,Financing / mortgage rejected
LEAD-004657,2025-07-27,Bayut,Bayut_Premium_Placement,187.69,CUST-004657,PROP-00299,AGT-0023,Lost,,,,,Visa / relocation fell through
LEAD-002050,2025-11-17,Google Ads,GAds_Retargeting_OffPlan,99.86,CUST-002050,PROP-00098,AGT-0033,Lost,2025-11-27,,,,Budget mismatch
LEAD-004012,2025-11-29,Bayut,Bayut_HotDeal_Banner,223.04,CUST-004012,PROP-00249,AGT-0008,Lost,,,,,Financing / mortgage rejected
LEAD-000270,2024-06-02,Instagram,IG_Carousel_PaymentPlan,143.3,CUST-000270,PROP-00009,AGT-0013,Lost,,,,,Found cheaper unit elsewhere
LEAD-001994,2025-09-08,Website,Website_Landing_NewLaunch,28.96,CUST-001994,PROP-00554,AGT-0004,Sold,2025-09-17,2025-09-20,2025-10-02,2025-10-20,
LEAD-000266,2025-12-28,Referral,Referral_AgentNetwork,36.04,CUST-000266,PROP-00468,AGT-0043,Lost,2026-01-04,2026-01-12,,,Found cheaper unit elsewhere
LEAD-000915,2025-09-18,Instagram,IG_Story_LuxuryLiving,41.83,CUST-000915,PROP-00490,AGT-0019,Lost,2025-09-24,2025-09-27,,,Chose competitor project
LEAD-002279,2025-02-16,Google Ads,GAds_Display_InvestorDeals,158.82,CUST-002279,PROP-00506,AGT-0042,Lost,,,,,Not responsive / went cold
LEAD-002232,2025-05-16,LinkedIn,LinkedIn_InMail_HNWI,472.85,CUST-002232,PROP-00086,AGT-0012,Sold,2025-05-30,2025-06-09,2025-06-17,2025-06-22,
LEAD-000291,2024-03-09,Website,Website_Newsletter_Signup,88.12,CUST-000291,PROP-00577,AGT-0012,Sold,2024-03-19,2024-03-24,2024-04-05,2024-04-08,
LEAD-002913,2024-06-11,Website,Website_Landing_NewLaunch,73.26,CUST-002913,PROP-00329,AGT-0005,Lost,2024-06-19,2024-06-29,2024-07-11,2024-07-13,Postponed decision
LEAD-002094,2026-02-28,Website,Website_Newsletter_Signup,27.85,CUST-002094,PROP-00203,AGT-0027,Lost,2026-03-08,2026-03-13,,,Not responsive / went cold
LEAD-004572,2025-05-23,LinkedIn,LinkedIn_Sponsored_InvestorContent,306.2,CUST-004572,PROP-00560,AGT-0028,Lost,,,,,Postponed decision
LEAD-001653,2025-07-02,Website,Website_Landing_NewLaunch,22.83,CUST-001653,PROP-00155,AGT-0005,Lost,,,,,Budget mismatch
LEAD-004142,2025-04-21,Website,Website_Organic_Blog,15.5,CUST-004142,PROP-00114,AGT-0007,Lost,,,,,Chose competitor project
LEAD-004258,2025-01-13,Bayut,Bayut_Premium_Placement,81.76,CUST-004258,PROP-00304,AGT-0016,Lost,,,,,Financing / mortgage rejected
LEAD-003040,2025-07-24,Website,Website_Organic_Blog,81.39,CUST-003040,PROP-00458,AGT-0023,Lost,,,,,Chose competitor project
LEAD-002678,2026-02-08,LinkedIn,LinkedIn_InMail_HNWI,385.71,CUST-002678,PROP-00154,AGT-0035,Sold,2026-02-19,2026-02-26,2026-03-07,2026-03-09,
LEAD-000289,2025-05-28,Referral,Referral_PartnerBroker,9.9,CUST-000289,PROP-00103,AGT-0007,Lost,2025-06-07,2025-06-13,2025-06-24,,Found cheaper unit elsewhere
LEAD-003108,2026-05-21,Google Ads,GAds_Display_InvestorDeals,74.55,CUST-003108,PROP-00429,AGT-0001,Lost,2026-05-24,,,,Chose competitor project
LEAD-004964,2024-06-03,Instagram,IG_Carousel_PaymentPlan,48.39,CUST-004964,PROP-00506,AGT-0002,Lost,,,,,Financing / mortgage rejected
LEAD-000576,2025-05-15,Google Ads,GAds_Display_InvestorDeals,235.28,CUST-000576,PROP-00414,AGT-0030,Lost,,,,,Unit sold out before decision
LEAD-000851,2026-01-24,Instagram,IG_Carousel_PaymentPlan,64.23,CUST-000851,PROP-00287,AGT-0020,Lost,2026-02-06,2026-02-20,,,Unit sold out before decision
LEAD-003884,2025-04-08,Website,Website_Organic_Blog,48.53,CUST-003884,PROP-00131,AGT-0041,Sold,2025-04-13,2025-04-17,2025-04-26,2025-05-06,
LEAD-001723,2024-10-12,Referral,Referral_AgentNetwork,9.04,CUST-001723,PROP-00526,AGT-0005,Sold,2024-10-26,2024-10-31,2024-11-12,2024-12-02,
LEAD-003950,2025-05-15,Instagram,IG_Story_LuxuryLiving,64.77,CUST-003950,PROP-00214,AGT-0039,Sold,2025-05-27,2025-06-08,2025-06-11,2025-06-14,
LEAD-001101,2024-01-22,Instagram,IG_Story_LuxuryLiving,62.79,CUST-001101,PROP-00231,AGT-0021,Lost,,,,,Found cheaper unit elsewhere
LEAD-001208,2025-09-03,Instagram,IG_Influencer_Push,42.18,CUST-001208,PROP-00044,AGT-0009,Lost,,,,,Financing / mortgage rejected
LEAD-001844,2026-06-25,Instagram,IG_Story_LuxuryLiving,148.16,CUST-001844,PROP-00092,,Lost,,,,,Budget mismatch
LEAD-001849,2025-09-23,Bayut,Bayut_Premium_Placement,84.24,CUST-001849,PROP-00127,AGT-0043,Lost,2025-10-03,2025-10-14,,,Budget mismatch
LEAD-002525,2025-01-25,Google Ads,GAds_Search_Apartments_Dubai,142.48,CUST-002525,PROP-00432,AGT-0014,Lost,,,,,Financing / mortgage rejected
LEAD-003948,2026-01-10,Google Ads,GAds_Display_InvestorDeals,322.34,CUST-003948,PROP-00544,AGT-0023,Lost,2026-01-14,,,,Budget mismatch
LEAD-001695,2025-12-07,Website,Website_Landing_NewLaunch,15.22,CUST-001695,PROP-00469,AGT-0040,Lost,,,,,Found cheaper unit elsewhere
LEAD-004182,2025-05-23,LinkedIn,LinkedIn_InMail_HNWI,453.01,CUST-004182,PROP-00352,AGT-0020,Lost,,,,,Unit sold out before decision
LEAD-004566,2025-06-01,Bayut,Bayut_Premium_Placement,246.91,CUST-004566,PROP-00077,AGT-0026,Lost,2025-06-12,2025-06-26,,,Visa / relocation fell through
LEAD-003961,2024-05-22,Bayut,Bayut_Featured_Listing,186.1,CUST-003961,PROP-00490,AGT-0004,Lost,,,,,Budget mismatch
LEAD-000234,2025-04-30,Referral,Referral_AgentNetwork,42.05,CUST-000234,PROP-00233,AGT-0011,Lost,,,,,Chose competitor project
LEAD-003333,2025-04-07,LinkedIn,LinkedIn_InMail_HNWI,166.21,CUST-003333,PROP-00075,AGT-0002,Lost,2025-04-11,,,,Visa / relocation fell through
LEAD-002648,2025-01-11,Bayut,Bayut_Featured_Listing,188.49,CUST-002648,PROP-00458,AGT-0010,Lost,,,,,Postponed decision
LEAD-004042,2024-08-01,Instagram,IG_Reels_OffPlan_Q1,83.64,CUST-004042,PROP-00343,AGT-0001,Lost,2024-08-08,2024-08-14,2024-08-26,,Visa / relocation fell through
LEAD-001712,2024-10-19,Instagram,IG_Reels_OffPlan_Q1,118.23,CUST-001712,PROP-00375,AGT-0030,Lost,,,,,Financing / mortgage rejected
LEAD-000183,2024-04-02,Instagram,IG_Carousel_PaymentPlan,76.14,CUST-000183,PROP-00431,AGT-0006,Lost,,,,,Unit sold out before decision
LEAD-001463,2024-09-06,Instagram,IG_Reels_OffPlan_Q1,162.92,CUST-001463,PROP-00355,AGT-0010,Sold,2024-09-12,2024-09-18,2024-09-27,2024-09-29,
LEAD-000050,2025-07-05,Website,Website_Newsletter_Signup,62.78,CUST-000050,PROP-00363,AGT-0031,Lost,,,,,Visa / relocation fell through
LEAD-004919,2025-04-30,Referral,Referral_ExistingClient,49.5,CUST-004919,PROP-00387,AGT-0035,Lost,,,,,Found cheaper unit elsewhere
LEAD-004583,2024-12-23,Instagram,IG_Influencer_Push,167.65,CUST-004583,PROP-00483,AGT-0022,Lost,2025-01-04,2025-01-11,,,Found cheaper unit elsewhere
LEAD-000107,2024-08-31,Google Ads,GAds_Retargeting_OffPlan,148.45,CUST-000107,PROP-00470,AGT-0012,Lost,,,,,Postponed decision
LEAD-000444,2026-04-02,Website,Website_Organic_Blog,24.66,CUST-000444,PROP-00594,AGT-0020,Lost,,,,,Not responsive / went cold
LEAD-001955,2025-04-17,Google Ads,GAds_Retargeting_OffPlan,273.59,CUST-001955,PROP-00567,AGT-0012,Lost,,,,,Financing / mortgage rejected
LEAD-004743,2024-12-01,Bayut,Bayut_Premium_Placement,257.97,CUST-004743,PROP-00598,AGT-0002,Lost,,,,,Budget mismatch
LEAD-000727,2025-05-15,Bayut,Bayut_HotDeal_Banner,437.21,CUST-000727,PROP-00413,AGT-0036,Lost,,,,,Visa / relocation fell through
LEAD-002239,2025-11-14,LinkedIn,LinkedIn_InMail_HNWI,287.18,CUST-002239,PROP-00151,AGT-0015,Lost,2025-11-28,2025-12-09,,,Postponed decision
LEAD-002331,2025-09-05,Bayut,Bayut_HotDeal_Banner,304.21,CUST-002331,PROP-00314,AGT-0005,Lost,2025-09-18,,,,Financing / mortgage rejected
LEAD-004126,2024-03-12,Referral,Referral_PartnerBroker,41.7,CUST-004126,PROP-00338,AGT-0003,Lost,,,,,Not responsive / went cold
LEAD-000170,2024-07-15,Instagram,IG_Reels_OffPlan_Q1,169.97,CUST-000170,PROP-00485,AGT-0019,Lost,,,,,Budget mismatch
LEAD-001002,2024-12-14,LinkedIn,LinkedIn_EventPromo,400.36,CUST-001002,PROP-00356,AGT-0031,Lost,2024-12-27,2024-12-30,,,Chose competitor project
LEAD-003253,2024-07-27,Website,Website_Landing_NewLaunch,22.13,CUST-003253,PROP-00226,AGT-0020,Lost,,,,,Not responsive / went cold
LEAD-002149,2025-07-18,Instagram,IG_Reels_OffPlan_Q1,110.64,CUST-002149,PROP-00337,AGT-0018,Sold,2025-07-22,2025-07-30,2025-08-11,2025-08-24,
LEAD-000198,2024-12-15,Google Ads,GAds_Search_Apartments_Dubai,216.73,CUST-000198,PROP-00212,AGT-0045,Lost,2024-12-21,2024-12-26,,,Postponed decision
LEAD-004592,2026-02-08,Referral,Referral_PartnerBroker,47.21,CUST-004592,PROP-00388,AGT-0011,Lost,2026-02-19,2026-03-05,2026-03-14,,Budget mismatch
LEAD-003794,2024-11-30,Bayut,Bayut_Premium_Placement,328.46,CUST-003794,PROP-00583,AGT-0015,Sold,2024-12-06,2024-12-16,2024-12-24,2025-01-06,
LEAD-000648,2024-02-07,Google Ads,GAds_Search_VillasForSale,61.71,CUST-000648,PROP-00058,AGT-0035,Lost,,,,,Found cheaper unit elsewhere
LEAD-003036,2025-08-09,Bayut,Bayut_Featured_Listing,296.74,CUST-003036,PROP-00410,AGT-0009,Lost,2025-08-17,,,,Found cheaper unit elsewhere
LEAD-004141,2025-10-16,Bayut,Bayut_Premium_Placement,205.19,CUST-004141,PROP-00522,AGT-0025,Lost,2025-10-21,,,,Found cheaper unit elsewhere
